STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
GHM00065442,"KUMASI, GH",2017-11-26,,86,91,
GHM00065442,"KUMASI, GH",2017-11-27,,83,91,73
GHM00065442,"KUMASI, GH",2017-11-28,,79,89,71
GHM00065442,"KUMASI, GH",2017-11-29,,79,,74
GHM00065442,"KUMASI, GH",2017-11-30,,81,90,74
GHM00065442,"KUMASI, GH",2017-12-01,,83,91,
GHM00065442,"KUMASI, GH",2017-12-02,,82,91,75
GHM00065442,"KUMASI, GH",2017-12-03,,83,,74
GHM00065442,"KUMASI, GH",2017-12-04,,81,92,74
GHM00065442,"KUMASI, GH",2017-12-05,,83,90,76
GHM00065442,"KUMASI, GH",2017-12-06,,83,91,
GHM00065442,"KUMASI, GH",2017-12-07,,81,,
GHM00065442,"KUMASI, GH",2017-12-08,0.63,80,90,70
GHM00065442,"KUMASI, GH",2017-12-09,0,80,,
GHM00065442,"KUMASI, GH",2017-12-10,,77,,72
GHM00065442,"KUMASI, GH",2017-12-11,,78,88,70
GHM00065442,"KUMASI, GH",2017-12-12,,82,90,73
GHM00065442,"KUMASI, GH",2017-12-13,,82,90,74
GHM00065442,"KUMASI, GH",2017-12-14,,82,,75
GHM00065442,"KUMASI, GH",2017-12-15,,81,90,
GHM00065442,"KUMASI, GH",2017-12-16,,82,92,
GHM00065442,"KUMASI, GH",2017-12-17,,81,90,73
GHM00065442,"KUMASI, GH",2017-12-18,,83,90,77
GHM00065442,"KUMASI, GH",2017-12-19,0,78,89,
GHM00065442,"KUMASI, GH",2017-12-20,0.35,79,88,73
GHM00065442,"KUMASI, GH",2017-12-21,0.55,80,85,71
GHM00065442,"KUMASI, GH",2017-12-22,0,78,88,
GHM00065442,"KUMASI, GH",2017-12-23,,75,88,67
GHM00065442,"KUMASI, GH",2017-12-24,,77,89,64
GHM00065442,"KUMASI, GH",2017-12-25,,78,,68
GHM00065442,"KUMASI, GH",2017-12-26,,79,90,70
GHM00065442,"KUMASI, GH",2017-12-27,,81,92,71
GHM00065442,"KUMASI, GH",2017-12-28,,82,,70
GHM00065442,"KUMASI, GH",2017-12-29,,81,90,75
GHM00065442,"KUMASI, GH",2017-12-30,,79,,74
GHM00065442,"KUMASI, GH",2017-12-31,,80,89,71
GHM00065442,"KUMASI, GH",2018-01-01,,81,91,
GHM00065442,"KUMASI, GH",2018-01-02,,80,90,70
GHM00065442,"KUMASI, GH",2018-01-03,,79,89,70
GHM00065442,"KUMASI, GH",2018-01-04,,80,90,72
GHM00065442,"KUMASI, GH",2018-01-05,,80,89,71
GHM00065442,"KUMASI, GH",2018-01-06,,81,90,72
GHM00065442,"KUMASI, GH",2018-01-07,,82,90,75
GHM00065442,"KUMASI, GH",2018-01-08,,82,92,75
GHM00065442,"KUMASI, GH",2018-01-10,,86,92,
GHM00065442,"KUMASI, GH",2018-01-11,,82,93,74
GHM00065442,"KUMASI, GH",2018-01-12,,80,95,73
GHM00065442,"KUMASI, GH",2018-01-13,,79,96,68
GHM00065442,"KUMASI, GH",2018-01-14,,80,94,67
GHM00065442,"KUMASI, GH",2018-01-15,,79,91,69
GHM00065442,"KUMASI, GH",2018-01-16,,81,90,73
GHM00065442,"KUMASI, GH",2018-01-17,,81,90,75
GHM00065442,"KUMASI, GH",2018-01-18,,83,95,75
GHM00065442,"KUMASI, GH",2018-01-19,,82,95,75
GHM00065442,"KUMASI, GH",2018-01-20,,86,95,
GHM00065442,"KUMASI, GH",2018-01-21,,83,94,74
GHM00065442,"KUMASI, GH",2018-01-22,,84,95,
GHM00065442,"KUMASI, GH",2018-01-23,,81,91,73
GHM00065442,"KUMASI, GH",2018-01-24,,84,,71
GHM00065442,"KUMASI, GH",2018-01-25,,79,87,73
GHM00065442,"KUMASI, GH",2018-01-26,,81,93,71
GHM00065442,"KUMASI, GH",2018-01-27,,80,93,71
GHM00065442,"KUMASI, GH",2018-01-28,,81,93,73
GHM00065442,"KUMASI, GH",2018-01-29,,82,,75
GHM00065442,"KUMASI, GH",2018-01-30,,82,94,73
GHM00065442,"KUMASI, GH",2018-01-31,,84,93,75
GHM00065442,"KUMASI, GH",2018-02-01,,83,,
GHM00065442,"KUMASI, GH",2018-02-02,,84,95,77
GHM00065442,"KUMASI, GH",2018-02-03,,82,92,76
GHM00065442,"KUMASI, GH",2018-02-04,,83,97,75
GHM00065442,"KUMASI, GH",2018-02-05,,87,98,78
GHM00065442,"KUMASI, GH",2018-02-06,,85,97,78
GHM00065442,"KUMASI, GH",2018-02-07,0.04,83,,74
GHM00065442,"KUMASI, GH",2018-02-08,0,86,98,77
GHM00065442,"KUMASI, GH",2018-02-09,,86,97,77
GHM00065442,"KUMASI, GH",2018-02-10,,88,98,
GHM00065442,"KUMASI, GH",2018-02-11,,87,97,77
GHM00065442,"KUMASI, GH",2018-02-12,,88,99,76
GHM00065442,"KUMASI, GH",2018-02-13,,85,99,76
GHM00065442,"KUMASI, GH",2018-02-14,,87,98,76
GHM00065442,"KUMASI, GH",2018-02-15,,88,98,
GHM00065442,"KUMASI, GH",2018-02-16,,85,98,77
GHM00065442,"KUMASI, GH",2018-02-17,,88,99,76
GHM00065442,"KUMASI, GH",2018-02-18,,82,90,79
GHM00065442,"KUMASI, GH",2018-02-19,,85,98,73
GHM00065442,"KUMASI, GH",2018-02-21,0.12,81,96,70
GHM00065442,"KUMASI, GH",2018-02-22,0,82,,
GHM00065442,"KUMASI, GH",2018-02-23,,85,94,77
GHM00065442,"KUMASI, GH",2018-02-24,,80,,77
GHM00065442,"KUMASI, GH",2018-02-25,,84,96,
GHM00065442,"KUMASI, GH",2018-02-26,0.59,80,88,72
GHM00065442,"KUMASI, GH",2018-02-27,0,81,,74
GHM00065442,"KUMASI, GH",2018-02-28,0.16,81,,72
GHM00065442,"KUMASI, GH",2018-03-01,0,81,94,74
GHM00065442,"KUMASI, GH",2018-03-02,,85,91,
GHM00065442,"KUMASI, GH",2018-03-03,,84,95,73
GHM00065442,"KUMASI, GH",2018-03-04,,82,93,76
GHM00065442,"KUMASI, GH",2018-03-05,0.39,79,,70
GHM00065442,"KUMASI, GH",2018-03-06,0.43,79,92,69
GHM00065442,"KUMASI, GH",2018-03-07,0,82,91,74
GHM00065442,"KUMASI, GH",2018-03-08,0.28,84,,71
GHM00065442,"KUMASI, GH",2018-03-09,0.75,80,91,71
GHM00065442,"KUMASI, GH",2018-03-10,0,78,,
GHM00065442,"KUMASI, GH",2018-03-11,,79,92,
GHM00065442,"KUMASI, GH",2018-03-12,0.12,82,92,73
GHM00065442,"KUMASI, GH",2018-03-13,0,82,91,
GHM00065442,"KUMASI, GH",2018-03-14,0.51,83,93,72
GHM00065442,"KUMASI, GH",2018-03-15,1.77,79,91,70
GHM00065442,"KUMASI, GH",2018-03-16,0,80,91,
GHM00065442,"KUMASI, GH",2018-03-17,0.39,81,89,
GHM00065442,"KUMASI, GH",2018-03-18,0,83,91,
GHM00065442,"KUMASI, GH",2018-03-19,,77,,
GHM00065442,"KUMASI, GH",2018-03-20,0.67,81,,68
GHM00065442,"KUMASI, GH",2018-03-21,0,82,92,76
GHM00065442,"KUMASI, GH",2018-03-22,0.12,80,92,72
GHM00065442,"KUMASI, GH",2018-03-23,0,78,92,73
GHM00065442,"KUMASI, GH",2018-03-24,,79,90,
GHM00065442,"KUMASI, GH",2018-03-25,,82,,74
GHM00065442,"KUMASI, GH",2018-03-26,,83,93,74
GHM00065442,"KUMASI, GH",2018-03-28,,84,90,
GHM00065442,"KUMASI, GH",2018-03-29,,80,,76
GHM00065442,"KUMASI, GH",2018-03-30,0.35,82,,75
GHM00065442,"KUMASI, GH",2018-03-31,0,80,,
GHM00065442,"KUMASI, GH",2018-04-01,,85,92,77
GHM00065442,"KUMASI, GH",2018-04-02,,83,90,
GHM00065442,"KUMASI, GH",2018-04-03,,83,,76
GHM00065442,"KUMASI, GH",2018-04-04,0.75,81,92,71
GHM00065442,"KUMASI, GH",2018-04-06,,81,,73
GHM00065442,"KUMASI, GH",2018-04-07,,82,92,76
GHM00065442,"KUMASI, GH",2018-04-08,0.12,86,90,74
GHM00065442,"KUMASI, GH",2018-04-09,0,83,90,75
GHM00065442,"KUMASI, GH",2018-04-10,,79,86,
GHM00065442,"KUMASI, GH",2018-04-11,,83,91,72
GHM00065442,"KUMASI, GH",2018-04-12,,83,92,75
GHM00065442,"KUMASI, GH",2018-04-13,,83,91,76
GHM00065442,"KUMASI, GH",2018-04-14,0,85,94,76
GHM00065442,"KUMASI, GH",2018-04-15,0.43,79,,71
GHM00065442,"KUMASI, GH",2018-04-16,0,78,94,
GHM00065442,"KUMASI, GH",2018-04-17,0.83,82,91,74
GHM00065442,"KUMASI, GH",2018-04-18,0,83,,
GHM00065442,"KUMASI, GH",2018-04-20,,78,89,
GHM00065442,"KUMASI, GH",2018-04-21,,80,89,
GHM00065442,"KUMASI, GH",2018-04-22,,83,91,75
GHM00065442,"KUMASI, GH",2018-04-23,0.63,80,90,72
GHM00065442,"KUMASI, GH",2018-04-24,0,83,90,76
GHM00065442,"KUMASI, GH",2018-04-25,,80,,77
GHM00065442,"KUMASI, GH",2018-04-26,1.46,80,,69
GHM00065442,"KUMASI, GH",2018-04-29,,82,91,76
GHM00065442,"KUMASI, GH",2018-04-30,,82,88,
GHM00065442,"KUMASI, GH",2018-05-02,,83,,
GHM00065442,"KUMASI, GH",2018-05-04,,80,,75
GHM00065442,"KUMASI, GH",2018-05-06,,77,82,
GHM00065442,"KUMASI, GH",2018-05-07,,85,91,
GHM00065442,"KUMASI, GH",2018-05-08,,81,92,75
GHM00065442,"KUMASI, GH",2018-05-09,,81,86,70
GHM00065442,"KUMASI, GH",2018-05-10,,81,92,75
GHM00065442,"KUMASI, GH",2018-05-11,,75,79,
GHM00065442,"KUMASI, GH",2018-05-12,,78,86,70
GHM00065442,"KUMASI, GH",2018-05-13,0.24,74,,69
GHM00065442,"KUMASI, GH",2018-05-14,0.12,79,,71
GHM00065442,"KUMASI, GH",2018-05-15,0,81,91,76
GHM00065442,"KUMASI, GH",2018-05-16,,82,91,
GHM00065442,"KUMASI, GH",2018-05-17,0.16,78,,
GHM00065442,"KUMASI, GH",2018-05-18,0.67,77,88,69
GHM00065442,"KUMASI, GH",2018-05-19,0,81,,73
GHM00065442,"KUMASI, GH",2018-05-20,,82,91,76
GHM00065442,"KUMASI, GH",2018-05-21,,85,90,
GHM00065442,"KUMASI, GH",2018-05-22,,82,91,77
GHM00065442,"KUMASI, GH",2018-05-23,0.03,82,89,76
GHM00065442,"KUMASI, GH",2018-05-24,0,80,,73
GHM00065442,"KUMASI, GH",2018-05-25,0.03,79,91,
GHM00065442,"KUMASI, GH",2018-05-26,8.66,78,87,68
GHM00065442,"KUMASI, GH",2018-05-27,0.08,76,87,73
GHM00065442,"KUMASI, GH",2018-05-28,0.08,78,,74
GHM00065442,"KUMASI, GH",2018-05-29,0,80,90,75
GHM00065442,"KUMASI, GH",2018-05-30,0.31,79,86,74
GHM00065442,"KUMASI, GH",2018-05-31,0.08,77,89,72
GHM00065442,"KUMASI, GH",2018-06-01,0,81,88,75
GHM00065442,"KUMASI, GH",2018-06-02,,79,,75
GHM00065442,"KUMASI, GH",2018-06-03,0,79,89,74
GHM00065442,"KUMASI, GH",2018-06-04,,78,89,72
GHM00065442,"KUMASI, GH",2018-06-05,,82,90,75
GHM00065442,"KUMASI, GH",2018-06-06,,78,92,
GHM00065442,"KUMASI, GH",2018-06-07,,78,,72
GHM00065442,"KUMASI, GH",2018-06-08,,81,89,75
GHM00065442,"KUMASI, GH",2018-06-09,,76,85,
GHM00065442,"KUMASI, GH",2018-06-10,,81,88,
GHM00065442,"KUMASI, GH",2018-06-11,0.87,80,88,72
GHM00065442,"KUMASI, GH",2018-06-12,0.28,80,88,74
GHM00065442,"KUMASI, GH",2018-06-13,0,81,90,76
GHM00065442,"KUMASI, GH",2018-06-14,,82,89,72
GHM00065442,"KUMASI, GH",2018-06-15,1.06,77,,69
GHM00065442,"KUMASI, GH",2018-06-16,0.31,76,89,69
GHM00065442,"KUMASI, GH",2018-06-17,0,77,,72
GHM00065442,"KUMASI, GH",2018-06-18,,78,84,74
GHM00065442,"KUMASI, GH",2018-06-19,,77,84,
GHM00065442,"KUMASI, GH",2018-06-20,,78,84,71
GHM00065442,"KUMASI, GH",2018-06-21,,77,,73
GHM00065442,"KUMASI, GH",2018-06-22,1.5,77,,72
GHM00065442,"KUMASI, GH",2018-06-23,0.04,76,84,72
GHM00065442,"KUMASI, GH",2018-06-24,0,76,,
GHM00065442,"KUMASI, GH",2018-06-25,,78,85,72
GHM00065442,"KUMASI, GH",2018-06-26,,77,85,72
GHM00065442,"KUMASI, GH",2018-06-27,0.31,77,,70
GHM00065442,"KUMASI, GH",2018-06-28,0,78,,73
GHM00065442,"KUMASI, GH",2018-06-29,4.53,77,86,70
GHM00065442,"KUMASI, GH",2018-06-30,2.99,78,85,72
GHM00065442,"KUMASI, GH",2018-07-01,0,76,81,
GHM00065442,"KUMASI, GH",2018-07-02,1.14,74,85,71
GHM00065442,"KUMASI, GH",2018-07-03,0.83,78,,73
GHM00065442,"KUMASI, GH",2018-07-04,0.08,78,83,73
GHM00065442,"KUMASI, GH",2018-07-05,0,77,83,
GHM00065442,"KUMASI, GH",2018-07-06,0.98,74,86,70
GHM00065442,"KUMASI, GH",2018-07-08,,77,83,
GHM00065442,"KUMASI, GH",2018-07-09,,75,83,71
GHM00065442,"KUMASI, GH",2018-07-10,,77,,71
GHM00065442,"KUMASI, GH",2018-07-11,,78,84,74
GHM00065442,"KUMASI, GH",2018-07-12,0.43,75,,73
GHM00065442,"KUMASI, GH",2018-07-13,0.28,79,85,72
GHM00065442,"KUMASI, GH",2018-07-14,0.28,77,86,73
GHM00065442,"KUMASI, GH",2018-07-15,0.35,78,85,72
GHM00065442,"KUMASI, GH",2018-07-16,0,76,85,73
GHM00065442,"KUMASI, GH",2018-07-18,,78,84,73
GHM00065442,"KUMASI, GH",2018-07-19,,79,87,
GHM00065442,"KUMASI, GH",2018-07-20,0,77,83,73
GHM00065442,"KUMASI, GH",2018-07-21,0,76,,73
GHM00065442,"KUMASI, GH",2018-07-22,0,78,83,73
GHM00065442,"KUMASI, GH",2018-07-23,,79,86,73
GHM00065442,"KUMASI, GH",2018-07-24,,77,,
GHM00065442,"KUMASI, GH",2018-07-25,,77,83,
GHM00065442,"KUMASI, GH",2018-07-26,0.59,77,84,72
GHM00065442,"KUMASI, GH",2018-07-27,0,77,,72
GHM00065442,"KUMASI, GH",2018-07-29,,78,86,73
GHM00065442,"KUMASI, GH",2018-07-30,,78,88,72
GHM00065442,"KUMASI, GH",2018-07-31,,77,85,70
GHM00065442,"KUMASI, GH",2018-08-01,,77,86,70
GHM00065442,"KUMASI, GH",2018-08-02,,76,83,70
GHM00065442,"KUMASI, GH",2018-08-03,,77,83,72
GHM00065442,"KUMASI, GH",2018-08-04,0.24,75,,71
GHM00065442,"KUMASI, GH",2018-08-05,0,76,87,68
GHM00065442,"KUMASI, GH",2018-08-06,,75,,69
GHM00065442,"KUMASI, GH",2018-08-07,,75,79,68
GHM00065442,"KUMASI, GH",2018-08-08,,79,88,71
GHM00065442,"KUMASI, GH",2018-08-09,,79,86,71
GHM00065442,"KUMASI, GH",2018-08-10,,80,88,72
GHM00065442,"KUMASI, GH",2018-08-11,0,78,,73
GHM00065442,"KUMASI, GH",2018-08-12,,80,87,
GHM00065442,"KUMASI, GH",2018-08-13,,77,,
GHM00065442,"KUMASI, GH",2018-08-14,,77,82,
GHM00065442,"KUMASI, GH",2018-08-15,,80,,
GHM00065442,"KUMASI, GH",2018-08-16,0,78,85,73
GHM00065442,"KUMASI, GH",2018-08-17,,78,89,74
GHM00065442,"KUMASI, GH",2018-08-18,0,79,,73
GHM00065442,"KUMASI, GH",2018-08-19,,79,86,74
GHM00065442,"KUMASI, GH",2018-08-20,,80,88,73
GHM00065442,"KUMASI, GH",2018-08-21,,79,88,73
GHM00065442,"KUMASI, GH",2018-08-22,0,76,,73
GHM00065442,"KUMASI, GH",2018-08-23,,80,86,
GHM00065442,"KUMASI, GH",2018-08-24,0,78,82,72
GHM00065442,"KUMASI, GH",2018-08-25,0,74,,
GHM00065442,"KUMASI, GH",2018-08-26,0.28,75,,71
GHM00065442,"KUMASI, GH",2018-08-27,0.01,78,85,71
GHM00065442,"KUMASI, GH",2018-08-28,0,78,84,
GHM00065442,"KUMASI, GH",2018-08-29,,78,,
GHM00065442,"KUMASI, GH",2018-09-02,,81,87,
GHM00065442,"KUMASI, GH",2018-09-03,0.31,78,86,73
GHM00065442,"KUMASI, GH",2018-09-04,0,76,,73
GHM00065442,"KUMASI, GH",2018-09-05,0.08,79,,73
GHM00065442,"KUMASI, GH",2018-09-06,0,78,,72
GHM00065442,"KUMASI, GH",2018-09-07,0.59,78,85,73
GHM00065442,"KUMASI, GH",2018-09-08,0.08,76,86,72
GHM00065442,"KUMASI, GH",2018-09-09,0,76,86,73
GHM00065442,"KUMASI, GH",2018-09-10,0.04,77,86,72
GHM00065442,"KUMASI, GH",2018-09-11,0,75,84,
GHM00065442,"KUMASI, GH",2018-09-12,3.31,78,,70
GHM00065442,"KUMASI, GH",2018-09-13,0.16,80,88,73
GHM00065442,"KUMASI, GH",2018-09-14,0,79,,73
GHM00065442,"KUMASI, GH",2018-09-15,0,80,,72
GHM00065442,"KUMASI, GH",2018-09-18,,82,88,
GHM00065442,"KUMASI, GH",2018-09-19,,79,88,
GHM00065442,"KUMASI, GH",2018-09-20,0.04,79,90,74
GHM00065442,"KUMASI, GH",2018-09-21,0.2,78,89,73
GHM00065442,"KUMASI, GH",2018-09-22,1.02,78,,73
GHM00065442,"KUMASI, GH",2018-09-23,2.09,77,87,72
GHM00065442,"KUMASI, GH",2018-09-24,0.04,78,89,73
GHM00065442,"KUMASI, GH",2018-09-25,0.2,78,88,72
GHM00065442,"KUMASI, GH",2018-09-27,,77,86,72
GHM00065442,"KUMASI, GH",2018-09-28,0.08,76,87,73
GHM00065442,"KUMASI, GH",2018-09-29,0.59,79,88,72
GHM00065442,"KUMASI, GH",2018-09-30,0.02,79,89,74
GHM00065442,"KUMASI, GH",2018-10-01,0,79,88,
GHM00065442,"KUMASI, GH",2018-10-02,0.2,77,,72
GHM00065442,"KUMASI, GH",2018-10-03,0,78,89,
GHM00065442,"KUMASI, GH",2018-10-04,0,78,87,73
GHM00065442,"KUMASI, GH",2018-10-05,0.08,78,88,74
GHM00065442,"KUMASI, GH",2018-10-06,0.04,80,91,74
GHM00065442,"KUMASI, GH",2018-10-07,0,83,,
GHM00065442,"KUMASI, GH",2018-10-08,0.79,79,86,70
GHM00065442,"KUMASI, GH",2018-10-09,0,80,91,74
GHM00065442,"KUMASI, GH",2018-10-10,0.08,79,,73
GHM00065442,"KUMASI, GH",2018-10-11,0,80,,
GHM00065442,"KUMASI, GH",2018-10-12,0,80,,74
GHM00065442,"KUMASI, GH",2018-10-13,1.46,77,88,70
GHM00065442,"KUMASI, GH",2018-10-14,0,79,89,73
GHM00065442,"KUMASI, GH",2018-10-15,,79,87,74
GHM00065442,"KUMASI, GH",2018-10-16,,78,,
GHM00065442,"KUMASI, GH",2018-10-17,1.54,78,90,70
GHM00065442,"KUMASI, GH",2018-10-18,0,79,89,73
GHM00065442,"KUMASI, GH",2018-10-19,,78,91,75
GHM00065442,"KUMASI, GH",2018-10-20,,80,90,75
GHM00065442,"KUMASI, GH",2018-10-21,,80,90,74
GHM00065442,"KUMASI, GH",2018-10-22,,81,,75
GHM00065442,"KUMASI, GH",2018-10-23,,85,90,
GHM00065442,"KUMASI, GH",2018-10-24,,80,,73
GHM00065442,"KUMASI, GH",2018-10-25,,80,,74
GHM00065442,"KUMASI, GH",2018-10-26,,81,90,74
GHM00065442,"KUMASI, GH",2018-10-27,,80,,74
GHM00065442,"KUMASI, GH",2018-10-28,,81,,
GHM00065442,"KUMASI, GH",2018-10-29,0.2,79,87,
GHM00065442,"KUMASI, GH",2018-10-30,0,80,,72
GHM00065442,"KUMASI, GH",2018-10-31,,80,,76
GHM00065442,"KUMASI, GH",2018-11-02,,81,,73
GHM00065442,"KUMASI, GH",2018-11-06,0.01,81,90,72
GHM00065442,"KUMASI, GH",2018-11-07,0,77,89,71
GHM00065442,"KUMASI, GH",2018-11-08,,83,90,
GHM00065442,"KUMASI, GH",2018-11-09,,79,90,75
GHM00065442,"KUMASI, GH",2018-11-10,,81,,
GHM00065442,"KUMASI, GH",2018-11-11,,81,91,74
GHM00065442,"KUMASI, GH",2018-11-12,,83,93,
GHM00065442,"KUMASI, GH",2018-11-13,,83,96,74
GHM00065442,"KUMASI, GH",2018-11-14,,82,,
GHM00065442,"KUMASI, GH",2018-11-15,0.12,81,,73
GHM00065442,"KUMASI, GH",2018-11-16,0,82,91,73
GHM00065442,"KUMASI, GH",2018-11-17,,80,,
GHM00065442,"KUMASI, GH",2018-11-18,,82,,76
GHM00065442,"KUMASI, GH",2018-11-19,,80,92,74
GHM00065442,"KUMASI, GH",2018-11-20,0.08,76,,71
GHM00065442,"KUMASI, GH",2018-11-21,0,81,90,76
GHM00065442,"KUMASI, GH",2018-11-22,,83,90,76
GHM00065442,"KUMASI, GH",2018-11-23,,83,95,76
GHM00065442,"KUMASI, GH",2018-11-24,,82,94,
GHM00065442,"KUMASI, GH",2018-11-25,,80,,70
GHM00065442,"KUMASI, GH",2018-11-26,,83,92,76
GHM00065442,"KUMASI, GH",2018-11-27,0.12,81,92,75
GHM00065442,"KUMASI, GH",2018-11-28,0,77,92,74
GHM00065442,"KUMASI, GH",2018-11-29,0.04,81,,73
GHM00065442,"KUMASI, GH",2018-11-30,0,85,91,
GHM00065442,"KUMASI, GH",2018-12-01,,81,90,76
GHM00065442,"KUMASI, GH",2018-12-02,0.28,80,,72
GHM00065442,"KUMASI, GH",2018-12-03,0,83,,
GHM00065442,"KUMASI, GH",2018-12-04,,82,,
GHM00065442,"KUMASI, GH",2018-12-05,,85,94,76
GHM00065442,"KUMASI, GH",2018-12-06,,83,93,76
GHM00065442,"KUMASI, GH",2018-12-07,,82,90,
GHM00065442,"KUMASI, GH",2018-12-08,,79,90,71
GHM00065442,"KUMASI, GH",2018-12-09,,80,,71
GHM00065442,"KUMASI, GH",2018-12-10,,82,92,73
GHM00065442,"KUMASI, GH",2018-12-11,,82,89,75
GHM00065442,"KUMASI, GH",2018-12-12,,82,91,76
GHM00065442,"KUMASI, GH",2018-12-13,,83,95,73
GHM00065442,"KUMASI, GH",2018-12-14,,83,,74
GHM00065442,"KUMASI, GH",2018-12-15,,83,,76
GHM00065442,"KUMASI, GH",2018-12-16,,84,94,75
GHM00065442,"KUMASI, GH",2018-12-17,,85,94,
GHM00065442,"KUMASI, GH",2018-12-18,,82,92,76
GHM00065442,"KUMASI, GH",2018-12-19,,82,92,75
GHM00065442,"KUMASI, GH",2018-12-20,,84,91,76
GHM00065442,"KUMASI, GH",2018-12-21,,83,,72
GHM00065442,"KUMASI, GH",2018-12-22,,82,91,
GHM00065442,"KUMASI, GH",2018-12-23,,83,,74
GHM00065442,"KUMASI, GH",2018-12-24,,81,92,
GHM00065442,"KUMASI, GH",2018-12-25,,81,93,72
GHM00065442,"KUMASI, GH",2018-12-27,,90,,
GHM00065442,"KUMASI, GH",2018-12-30,,84,93,72
GHM00065442,"KUMASI, GH",2018-12-31,,86,92,
GHM00065442,"KUMASI, GH",2019-01-01,,84,96,71
GHM00065442,"KUMASI, GH",2019-01-02,,82,96,71
GHM00065442,"KUMASI, GH",2019-01-03,,84,,71
GHM00065442,"KUMASI, GH",2019-01-04,,85,,
GHM00065442,"KUMASI, GH",2019-01-06,,82,93,73
GHM00065442,"KUMASI, GH",2019-01-07,,83,95,71
GHM00065442,"KUMASI, GH",2019-01-08,,83,96,72
GHM00065442,"KUMASI, GH",2019-01-09,,85,93,
GHM00065442,"KUMASI, GH",2019-01-10,,84,,
GHM00065442,"KUMASI, GH",2019-01-11,,83,92,
GHM00065442,"KUMASI, GH",2019-01-12,,85,,77
GHM00065442,"KUMASI, GH",2019-01-13,,84,95,76
GHM00065442,"KUMASI, GH",2019-01-15,,83,,76
GHM00065442,"KUMASI, GH",2019-01-16,,86,95,
GHM00065442,"KUMASI, GH",2019-01-17,,84,95,78
GHM00065442,"KUMASI, GH",2019-01-18,,82,,
GHM00065442,"KUMASI, GH",2019-01-19,0,85,94,72
GHM00065442,"KUMASI, GH",2019-01-20,0.2,84,93,74
GHM00065442,"KUMASI, GH",2019-01-21,0,83,96,75
GHM00065442,"KUMASI, GH",2019-01-22,,84,96,
GHM00065442,"KUMASI, GH",2019-01-23,,82,95,75
GHM00065442,"KUMASI, GH",2019-01-24,,82,92,76
GHM00065442,"KUMASI, GH",2019-01-25,,84,90,
GHM00065442,"KUMASI, GH",2019-01-26,,83,99,
GHM00065442,"KUMASI, GH",2019-01-27,,83,,75
GHM00065442,"KUMASI, GH",2019-01-28,,83,93,
GHM00065442,"KUMASI, GH",2019-01-29,,85,98,
GHM00065442,"KUMASI, GH",2019-01-30,,85,98,77
GHM00065442,"KUMASI, GH",2019-01-31,,82,94,77
GHM00065442,"KUMASI, GH",2019-02-01,,85,94,
GHM00065442,"KUMASI, GH",2019-02-02,0.63,84,94,71
GHM00065442,"KUMASI, GH",2019-02-03,2.68,78,89,70
GHM00065442,"KUMASI, GH",2019-02-04,0,81,89,74
GHM00065442,"KUMASI, GH",2019-02-05,,81,91,74
GHM00065442,"KUMASI, GH",2019-02-06,,83,95,74
GHM00065442,"KUMASI, GH",2019-02-07,,85,93,77
GHM00065442,"KUMASI, GH",2019-02-08,,83,93,76
GHM00065442,"KUMASI, GH",2019-02-09,,84,94,78
GHM00065442,"KUMASI, GH",2019-02-10,,82,,
GHM00065442,"KUMASI, GH",2019-02-11,,80,,72
GHM00065442,"KUMASI, GH",2019-02-12,,83,95,71
GHM00065442,"KUMASI, GH",2019-02-13,,83,94,72
GHM00065442,"KUMASI, GH",2019-02-14,,84,94,75
GHM00065442,"KUMASI, GH",2019-02-15,,86,97,
GHM00065442,"KUMASI, GH",2019-02-16,,85,,78
GHM00065442,"KUMASI, GH",2019-02-17,,85,96,78
GHM00065442,"KUMASI, GH",2019-02-18,,82,93,78
GHM00065442,"KUMASI, GH",2019-02-19,,83,94,
GHM00065442,"KUMASI, GH",2019-02-20,,84,96,74
GHM00065442,"KUMASI, GH",2019-02-21,,85,96,
GHM00065442,"KUMASI, GH",2019-02-22,,87,96,77
GHM00065442,"KUMASI, GH",2019-02-23,,86,98,77
GHM00065442,"KUMASI, GH",2019-02-24,,85,98,78
GHM00065442,"KUMASI, GH",2019-02-25,,83,93,76
GHM00065442,"KUMASI, GH",2019-02-26,,86,97,73
GHM00065442,"KUMASI, GH",2019-02-27,,83,,76
GHM00065442,"KUMASI, GH",2019-02-28,,86,98,77
GHM00065442,"KUMASI, GH",2019-03-01,,81,,77
GHM00065442,"KUMASI, GH",2019-03-02,,82,92,73
GHM00065442,"KUMASI, GH",2019-03-03,,85,100,
GHM00065442,"KUMASI, GH",2019-03-04,,83,97,76
GHM00065442,"KUMASI, GH",2019-03-05,,86,99,
GHM00065442,"KUMASI, GH",2019-03-06,,83,,78
GHM00065442,"KUMASI, GH",2019-03-07,,82,97,76
GHM00065442,"KUMASI, GH",2019-03-08,,82,96,75
GHM00065442,"KUMASI, GH",2019-03-09,0.12,80,,73
GHM00065442,"KUMASI, GH",2019-03-10,0.39,80,94,72
GHM00065442,"KUMASI, GH",2019-03-11,0,83,97,73
GHM00065442,"KUMASI, GH",2019-03-12,,85,98,75
GHM00065442,"KUMASI, GH",2019-03-13,,85,98,76
GHM00065442,"KUMASI, GH",2019-03-14,,85,96,79
